Age,AskPrice,Brand_std,Fuel_std,Owner_std,Transmission_std,Year,kmDriven,km_per_year
6,360000.0,Maruti Suzuki,Petrol,First,Manual,2019,62000.0,9538.461538461539
3,1250000.0,Hyundai,Diesel,First,Manual,2022,55000.0,15714.285714285714
10,460000.0,Volkswagen,Petrol,Second,Manual,2015,60000.0,5714.285714285715
8,1395000.0,Toyota,Diesel,First,Manual,2017,34000.0,4000.0
8,1151111.0,Jeep,Petrol,First,Automatic,2017,49000.0,5764.705882352941
9,450000.0,Hyundai,Petrol,Second,Manual,2016,36000.0,3789.4736842105262
9,320000.0,Mahindra,Diesel,Second,Manual,2016,85000.0,8947.368421052632
2,1050000.0,Mahindra,Diesel,Second,Automatic,2023,35000.0,14000.0
10,275000.0,Honda,Diesel,Second,Manual,2015,160000.0,15238.095238095239
15,330000.0,Maruti Suzuki,Diesel,Second,Manual,2010,141000.0,9096.774193548386
13,4795000.0,Land Rover,Diesel,Second,Automatic,2012,23100.0,1711.111111111111
11,950000.0,Hyundai,Petrol,First,Manual,2014,100000.0,8695.652173913044
9,860000.0,Hyundai,Diesel,Second,Manual,2016,88000.0,9263.157894736842
8,480000.0,Maruti Suzuki,Petrol,Second,Manual,2017,76000.0,8941.176470588236
6,4000000.0,Bmw,Diesel,Second,Automatic,2019,50000.0,7692.307692307692
11,1745000.0,Mercedes-Benz,Diesel,First,Automatic,2014,48000.0,4173.913043478261
1,2599999.0,Mahindra,Diesel,First,Automatic,2024,16666.0,11110.666666666666
3,1225000.0,Skoda,Petrol,First,Manual,2022,38917.0,11119.142857142857
9,655000.0,Maruti Suzuki,Petrol,First,Automatic,2016,55000.0,5789.473684210527
10,500000.0,Nissan,Diesel,Second,Manual,2015,84000.0,8000.0
11,550000.0,Hyundai,Diesel,Second,Automatic,2014,120000.0,10434.782608695652
3,1150000.0,Maruti Suzuki,Petrol,First,Manual,2022,8638.0,2468.0
12,350000.0,Maruti Suzuki,Petrol,Second,Manual,2013,62000.0,4960.0
11,300000.0,Honda,Diesel,Second,Manual,2014,86131.0,7489.652173913043
4,765000.0,Maruti Suzuki,Petrol,First,Automatic,2021,29000.0,6444.444444444444
1,1495000.0,Mg,Petrol,First,Manual,2024,260.0,173.33333333333334
2,1550000.0,Hyundai,Petrol,First,Automatic,2023,15120.0,6048.0
4,535000.0,Tata,Petrol,Second,Manual,2021,21000.0,4666.666666666667
3,1850000.0,Mg,Petrol,First,Automatic,2022,11000.0,3142.8571428571427
8,750000.0,Maruti Suzuki,Petrol,First,Manual,2017,63000.0,7411.764705882353
4,1225000.0,Skoda,Petrol,First,Automatic,2021,41189.0,9153.111111111111
3,1945000.0,Mahindra,Diesel,First,Manual,2022,20000.0,5714.285714285715
14,975000.0,Mercedes-Benz,Diesel,Second,Automatic,2011,64000.0,4413.793103448276
5,945000.0,Kia,Diesel,First,Manual,2020,62500.0,11363.636363636364
13,400000.0,Toyota,Diesel,First,Manual,2012,121000.0,8962.962962962964
7,480000.0,Maruti Suzuki,Petrol,Second,Manual,2018,38000.0,5066.666666666667
4,1540000.0,Mahindra,Diesel,First,Automatic,2021,30000.0,6666.666666666667
15,260000.0,Maruti Suzuki,Diesel,Second,Manual,2010,130000.0,8387.09677419355
4,475000.0,Maruti Suzuki,Petrol,First,Manual,2021,71000.0,15777.777777777777
2,1950000.0,Hyundai,Diesel,Second,Automatic,2023,4800.0,1920.0
8,515000.0,Maruti Suzuki,Petrol,First,Manual,2017,59000.0,6941.176470588235
14,295000.0,Honda,Petrol,Second,Automatic,2011,75875.0,5232.758620689655
5,975000.0,Kia,Diesel,First,Manual,2020,109000.0,19818.18181818182
19,500000.0,Mercedes-Benz,Diesel,Second,Automatic,2006,92000.0,4717.948717948718
11,2525000.0,Jaguar,Diesel,Second,Automatic,2014,41000.0,3565.217391304348
3,1000000.0,Maruti Suzuki,Petrol,First,Manual,2022,76000.0,21714.285714285714
5,4450000.0,Mini,Petrol,First,Automatic,2020,12000.0,2181.818181818182
9,695000.0,Hyundai,Diesel,First,Automatic,2016,81982.0,8629.684210526315
15,199000.0,Mahindra,Diesel,First,Manual,2010,51258.0,3306.967741935484
8,850000.0,Mahindra,Diesel,First,Manual,2017,59000.0,6941.176470588235
7,5950000.0,Mercedes-Benz,Diesel,Second,Automatic,2018,39000.0,5200.0
4,1155000.0,Maruti Suzuki,Petrol,First,Automatic,2021,38000.0,8444.444444444445
1,1150000.0,Maruti Suzuki,Petrol,First,Automatic,2024,6000.0,4000.0
9,1399000.0,Bmw,Diesel,Second,Automatic,2016,53000.0,5578.9473684210525
11,1750000.0,Bmw,Diesel,Second,Automatic,2014,99000.0,8608.695652173914
13,699000.0,Mercedes-Benz,Petrol,Second,Automatic,2012,73595.0,5451.481481481482
7,475000.0,Hyundai,Petrol,First,Manual,2018,51000.0,6800.0
7,849999.0,Hyundai,Petrol,First,Automatic,2018,57546.0,7672.8
9,2300000.0,Mercedes-Benz,Diesel,Second,Automatic,2016,96000.0,10105.263157894737
7,4500000.0,Bmw,Petrol,Second,Automatic,2018,21000.0,2800.0
7,535000.0,Maruti Suzuki,Petrol,Second,Automatic,2018,48000.0,6400.0
14,299999.0,Volkswagen,Petrol,First,Manual,2011,22000.0,1517.2413793103449
4,4100000.0,Toyota,Diesel,First,Automatic,2021,40000.0,8888.888888888889
4,1095000.0,Maruti Suzuki,Petrol,First,Automatic,2021,22864.0,5080.888888888889
8,585000.0,Maruti Suzuki,Diesel,First,Manual,2017,64000.0,7529.411764705882
12,410000.0,Hyundai,Diesel,First,Manual,2013,88000.0,7040.0
14,149000.0,Ford,Petrol,Second,Manual,2011,30000.0,2068.9655172413795
5,600000.0,Hyundai,Petrol,First,Manual,2020,33145.0,6026.363636363636
14,220000.0,Skoda,Petrol,First,Manual,2011,60000.0,4137.931034482759
8,1150000.0,Jeep,Diesel,Second,Manual,2017,61000.0,7176.470588235294
11,425000.0,Maruti Suzuki,Diesel,Second,Automatic,2014,120000.0,10434.782608695652
9,1050000.0,Mahindra,Diesel,First,Manual,2016,87000.0,9157.894736842105
3,1040000.0,Hyundai,Petrol,First,Manual,2022,38000.0,10857.142857142857
8,1011000.0,Jeep,Petrol,Second,Automatic,2017,55000.0,6470.588235294118
6,1145000.0,Hyundai,Diesel,First,Manual,2019,35000.0,5384.615384615385
14,299000.0,Honda,Petrol,Second,Automatic,2011,82000.0,5655.172413793103
6,1400000.0,Toyota,Diesel,First,Automatic,2019,65000.0,10000.0
10,575000.0,Renault,Diesel,First,Manual,2015,90000.0,8571.42857142857
5,4800000.0,Mercedes-Benz,Petrol,First,Automatic,2020,49000.0,8909.09090909091
2,1475000.0,Honda,Petrol,First,Automatic,2023,9500.0,3800.0
12,290000.0,Renault,Diesel,First,Manual,2013,86250.0,6900.0
1,1550000.0,Honda,Petrol,First,Automatic,2024,65110.0,43406.666666666664
9,1650000.0,Toyota,Diesel,First,Manual,2016,190000.0,20000.0
8,475000.0,Volkswagen,Diesel,First,Manual,2017,80000.0,9411.764705882353
4,1700000.0,Hyundai,Diesel,First,Automatic,2021,96000.0,21333.333333333332
9,2150000.0,Bmw,Diesel,First,Automatic,2016,40000.0,4210.526315789473
6,925000.0,Maruti Suzuki,Petrol,First,Manual,2019,65000.0,10000.0
15,150000.0,Maruti Suzuki,Petrol,First,Manual,2010,29000.0,1870.967741935484
12,200000.0,Hyundai,Petrol,Second,Automatic,2013,40000.0,3200.0
15,290000.0,Mahindra,Diesel,Second,Manual,2010,65000.0,4193.548387096775
7,380000.0,Maruti Suzuki,Petrol,Second,Automatic,2018,38000.0,5066.666666666667
10,260000.0,Maruti Suzuki,Petrol,Second,Automatic,2015,66000.0,6285.714285714285
6,850000.0,Maruti Suzuki,Petrol,First,Manual,2019,29000.0,4461.538461538462
9,1545000.0,Toyota,Diesel,Second,Manual,2016,90000.0,9473.684210526315
2,2844000.0,Toyota,Petrol,First,Automatic,2023,14100.0,5640.0
10,750000.0,Hyundai,Diesel,Second,Manual,2015,88000.0,8380.952380952382
9,599000.0,Maruti Suzuki,Petrol,Second,Automatic,2016,49000.0,5157.894736842105
9,399999.0,Maruti Suzuki,Petrol,First,Automatic,2016,36000.0,3789.4736842105262
14,225000.0,Honda,Petrol,Second,Manual,2011,61000.0,4206.896551724138
7,375000.0,Hyundai,Petrol,Second,Manual,2018,62000.0,8266.666666666666
3,2290000.0,Hyundai,Diesel,First,Automatic,2022,19000.0,5428.571428571428
6,1999999.0,Mercedes-Benz,Diesel,First,Automatic,2019,28370.0,4364.615384615385
9,1825000.0,Ford,Diesel,First,Automatic,2016,86000.0,9052.631578947368
14,230000.0,Hyundai,Petrol,Second,Manual,2011,68000.0,4689.6551724137935
6,810000.0,Ford,Diesel,First,Manual,2019,54000.0,8307.692307692309
15,275000.0,Hyundai,Petrol,Second,Automatic,2010,72000.0,4645.1612903225805
5,675000.0,Renault,Petrol,First,Manual,2020,59000.0,10727.272727272728
16,160000.0,Hyundai,Petrol,Second,Manual,2009,69000.0,4181.818181818182
10,550000.0,Skoda,Petrol,Second,Automatic,2015,59000.0,5619.047619047619
9,1175000.0,Hyundai,Diesel,First,Automatic,2016,64200.0,6757.894736842105
10,1750000.0,Audi,Diesel,Second,Automatic,2015,53000.0,5047.619047619048
15,120000.0,Hyundai,Petrol,Second,Automatic,2010,65110.0,4200.645161290323
9,1595000.0,Audi,Diesel,First,Automatic,2016,40000.0,4210.526315789473
14,155000.0,Maruti Suzuki,Petrol,First,Manual,2011,53750.0,3706.896551724138
3,1800000.0,Kia,Petrol,First,Automatic,2022,15000.0,4285.714285714285
14,245000.0,Maruti Suzuki,Petrol,Second,Manual,2011,75000.0,5172.413793103448
15,95000.0,Maruti Suzuki,Petrol,Second,Manual,2010,88000.0,5677.419354838709
7,2299000.0,Audi,Diesel,First,Automatic,2018,110000.0,14666.666666666666
12,1425000.0,Bmw,Diesel,Second,Automatic,2013,76064.0,6085.12
7,2990000.0,Bmw,Diesel,Second,Automatic,2018,41000.0,5466.666666666667
3,2000000.0,Mahindra,Diesel,First,Automatic,2022,6789.0,1939.7142857142858
4,4250000.0,Toyota,Diesel,First,Automatic,2021,63000.0,14000.0
7,1075000.0,Hyundai,Diesel,Second,Manual,2018,84000.0,11200.0
8,370000.0,Hyundai,Petrol,Second,Manual,2017,50523.0,5943.882352941177
11,1384999.0,Mercedes-Benz,Diesel,First,Automatic,2014,74000.0,6434.782608695652
3,6500000.0,Mercedes-Benz,Diesel,First,Automatic,2022,25000.0,7142.857142857143
5,574000.0,Toyota,Petrol,First,Automatic,2020,38000.0,6909.090909090909
14,115000.0,Maruti Suzuki,Petrol,Second,Manual,2011,55000.0,3793.103448275862
1,2785000.0,Toyota,Diesel,First,Manual,2024,6110.0,4073.3333333333335
11,1360000.0,Toyota,Diesel,First,Manual,2014,130000.0,11304.347826086956
11,1400000.0,Toyota,Petrol,First,Automatic,2014,108000.0,9391.304347826086
7,574000.0,Honda,Petrol,First,Manual,2018,58000.0,7733.333333333333
4,679000.0,Maruti Suzuki,Petrol,First,Manual,2021,41000.0,9111.111111111111
5,450000.0,Tata,Diesel,First,Manual,2020,49000.0,8909.09090909091
2,1550000.0,Force,Diesel,First,Manual,2023,9900.0,3960.0
8,250000.0,Renault,Petrol,Second,Manual,2017,67000.0,7882.35294117647
2,725000.0,Maruti Suzuki,Petrol,First,Automatic,2023,11000.0,4400.0
5,1170000.0,Volkswagen,Petrol,First,Automatic,2020,35000.0,6363.636363636364
8,685000.0,Honda,Petrol,First,Automatic,2017,28000.0,3294.1176470588234
8,345000.0,Maruti Suzuki,Petrol,First,Automatic,2017,142000.0,16705.882352941175
11,421000.0,Hyundai,Petrol,First,Manual,2014,62000.0,5391.304347826087
6,325000.0,Renault,Petrol,First,Manual,2019,18000.0,2769.230769230769
10,450000.0,Maruti Suzuki,Diesel,First,Manual,2015,72000.0,6857.142857142857
6,525000.0,Hyundai,Petrol,First,Manual,2019,48000.0,7384.615384615385
8,300000.0,Maruti Suzuki,Petrol,First,Automatic,2017,65000.0,7647.058823529412
11,1285000.0,Audi,Diesel,First,Automatic,2014,57000.0,4956.521739130435
6,695000.0,Maruti Suzuki,Petrol,Second,Automatic,2019,73000.0,11230.76923076923
11,995000.0,Jaguar,Diesel,First,Automatic,2014,78000.0,6782.608695652174
15,280000.0,Bmw,Petrol,Second,Automatic,2010,130000.0,8387.09677419355
13,250000.0,Hyundai,Petrol,Second,Manual,2012,74000.0,5481.481481481482
10,350000.0,Maruti Suzuki,Petrol,Second,Automatic,2015,18000.0,1714.2857142857142
12,400000.0,Honda,Petrol,Second,Automatic,2013,85000.0,6800.0
8,450000.0,Maruti Suzuki,Petrol,Second,Automatic,2017,67000.0,7882.35294117647
2,490000.0,Maruti Suzuki,Petrol,First,Manual,2023,9000.0,3600.0
10,850000.0,Mahindra,Diesel,Second,Manual,2015,76000.0,7238.0952380952385
6,650000.0,Maruti Suzuki,Petrol,Second,Automatic,2019,7000.0,1076.923076923077
1,1350000.0,Maruti Suzuki,Petrol,First,Manual,2024,1600.0,1066.6666666666667
13,445000.0,Hyundai,Petrol,Second,Automatic,2012,71000.0,5259.259259259259
8,725000.0,Honda,Diesel,Second,Manual,2017,50000.0,5882.35294117647
7,429000.0,Maruti Suzuki,Petrol,First,Automatic,2018,42175.0,5623.333333333333
13,325000.0,Toyota,Diesel,Second,Manual,2012,115000.0,8518.518518518518
9,450000.0,Honda,Petrol,Second,Automatic,2016,46000.0,4842.105263157895
13,260000.0,Fiat,Diesel,First,Manual,2012,160000.0,11851.851851851852
10,530000.0,Maruti Suzuki,Diesel,Second,Manual,2015,110000.0,10476.190476190477
4,3150000.0,Ford,Diesel,Second,Automatic,2021,23000.0,5111.111111111111
13,220000.0,Hyundai,Diesel,First,Manual,2012,79000.0,5851.851851851852
9,685000.0,Hyundai,Diesel,First,Automatic,2016,72000.0,7578.9473684210525
9,845000.0,Toyota,Petrol,Second,Automatic,2016,61000.0,6421.0526315789475
2,1775000.0,Kia,Diesel,First,Automatic,2023,27000.0,10800.0
10,695000.0,Toyota,Diesel,Second,Manual,2015,98525.0,9383.333333333334
14,260000.0,Maruti Suzuki,Petrol,First,Manual,2011,59000.0,4068.9655172413795
8,649000.0,Volkswagen,Diesel,First,Manual,2017,99000.0,11647.058823529413
8,1195000.0,Mitsubishi,Diesel,Second,Manual,2017,68000.0,8000.0
3,1361000.0,Skoda,Petrol,First,Automatic,2022,10000.0,2857.1428571428573
19,410000.0,Toyota,Diesel,Second,Manual,2006,190000.0,9743.589743589744
12,195000.0,Hyundai,Petrol,Second,Manual,2013,80000.0,6400.0
12,150000.0,Tata,Diesel,Second,Manual,2013,100000.0,8000.0
11,175000.0,Maruti Suzuki,Petrol,Second,Manual,2014,78000.0,6782.608695652174
12,159000.0,Ford,Petrol,First,Manual,2013,46200.0,3696.0
8,650000.0,Maruti Suzuki,Diesel,First,Automatic,2017,81000.0,9529.411764705883
7,965000.0,Maruti Suzuki,Diesel,First,Manual,2018,30000.0,4000.0
6,750000.0,Maruti Suzuki,Diesel,Second,Manual,2019,100000.0,15384.615384615385
13,1990000.0,Mini,Petrol,Second,Automatic,2012,28000.0,2074.074074074074
7,890000.0,Mahindra,Diesel,Second,Automatic,2018,88000.0,11733.333333333334
2,1575000.0,Hyundai,Petrol,First,Manual,2023,12700.0,5080.0
4,5250000.0,Mercedes-Benz,Diesel,First,Automatic,2021,14000.0,3111.1111111111113
13,285000.0,Hyundai,Petrol,Second,Manual,2012,123500.0,9148.148148148148
14,325000.0,Toyota,Diesel,Second,Manual,2011,99000.0,6827.586206896552
5,575000.0,Honda,Petrol,Second,Manual,2020,41000.0,7454.545454545455
6,875000.0,Maruti Suzuki,Diesel,First,Manual,2019,47000.0,7230.7692307692305
5,899000.0,Hyundai,Diesel,First,Automatic,2020,86000.0,15636.363636363636
1,1850000.0,Mahindra,Diesel,First,Manual,2024,33000.0,22000.0
4,6650000.0,Bmw,Diesel,First,Automatic,2021,74000.0,16444.444444444445
7,510000.0,Maruti Suzuki,Petrol,Second,Manual,2018,45000.0,6000.0
8,775000.0,Tata,Diesel,Second,Manual,2017,135000.0,15882.35294117647
13,500000.0,Mahindra,Diesel,Second,Manual,2012,168000.0,12444.444444444445
8,1095000.0,Mahindra,Diesel,First,Manual,2017,129124.0,15191.058823529413
8,645000.0,Maruti Suzuki,Diesel,First,Automatic,2017,92000.0,10823.529411764706
5,1225000.0,Hyundai,Diesel,Second,Manual,2020,42000.0,7636.363636363636
6,635000.0,Maruti Suzuki,Petrol,Second,Manual,2019,53000.0,8153.846153846154
10,890000.0,Audi,Diesel,First,Automatic,2015,89000.0,8476.190476190477
7,320000.0,Maruti Suzuki,Petrol,First,Manual,2018,108000.0,14400.0
4,1245000.0,Volkswagen,Petrol,First,Automatic,2021,25000.0,5555.555555555556
12,1020000.0,Audi,Diesel,Second,Automatic,2013,102000.0,8160.0
14,350000.0,Maruti Suzuki,Petrol,Second,Automatic,2011,75000.0,5172.413793103448
9,949000.0,Audi,Diesel,Second,Automatic,2016,99000.0,10421.052631578947
6,324000.0,Renault,Petrol,First,Manual,2019,18000.0,2769.230769230769
15,650000.0,Honda,Petrol,Second,Automatic,2010,70343.0,4538.258064516129
8,1100000.0,Mahindra,Diesel,Second,Automatic,2017,90000.0,10588.235294117647
6,690000.0,Maruti Suzuki,Diesel,Second,Manual,2019,146000.0,22461.53846153846
7,325000.0,Renault,Petrol,Second,Automatic,2018,37000.0,4933.333333333333
7,780000.0,Honda,Diesel,First,Manual,2018,103000.0,13733.333333333334
3,5600000.0,Lexus,Petrol,First,Automatic,2022,17000.0,4857.142857142857
11,120000.0,Tata,Diesel,Second,Manual,2014,80000.0,6956.521739130435
6,825000.0,Hyundai,Diesel,Second,Manual,2019,80000.0,12307.692307692309
13,234000.0,Ford,Diesel,Second,Manual,2012,104000.0,7703.7037037037035
9,750000.0,Ford,Diesel,First,Manual,2016,95000.0,10000.0
5,2951000.0,Ford,Diesel,First,Automatic,2020,83700.0,15218.181818181818
11,275000.0,Maruti Suzuki,Petrol,Second,Manual,2014,106000.0,9217.391304347826
10,850000.0,Audi,Diesel,Second,Automatic,2015,64000.0,6095.238095238095
11,2799999.0,Mercedes-Benz,Diesel,Second,Automatic,2014,77600.0,6747.826086956522
14,135000.0,Maruti Suzuki,Petrol,First,Manual,2011,78965.0,5445.862068965517
8,2800000.0,Toyota,Diesel,Second,Manual,2017,145000.0,17058.823529411766
8,550000.0,Hyundai,Petrol,First,Manual,2017,30300.0,3564.705882352941
7,785000.0,Maruti Suzuki,Diesel,First,Manual,2018,74000.0,9866.666666666666
5,1960000.0,Toyota,Diesel,First,Automatic,2020,66000.0,12000.0
6,690000.0,Maruti Suzuki,Petrol,Second,Automatic,2019,38032.0,5851.076923076923
10,500000.0,Honda,Petrol,Second,Automatic,2015,69000.0,6571.428571428572
6,1050000.0,Mahindra,Diesel,First,Manual,2019,85000.0,13076.923076923076
15,95000.0,Tata,Petrol,First,Manual,2010,78960.0,5094.193548387097
8,2999999.0,Bmw,Diesel,Second,Automatic,2017,92000.0,10823.529411764706
10,317000.0,Maruti Suzuki,Petrol,First,Manual,2015,55049.0,5242.761904761905
7,3350000.0,Audi,Diesel,First,Automatic,2018,35000.0,4666.666666666667
13,330000.0,Toyota,Diesel,Second,Manual,2012,65110.0,4822.962962962963
9,1651000.0,Audi,Diesel,First,Automatic,2016,135000.0,14210.526315789473
6,1390000.0,Mg,Petrol,First,Automatic,2019,17000.0,2615.3846153846152
8,610000.0,Honda,Petrol,Second,Manual,2017,69000.0,8117.64705882353
6,4980000.0,Mercedes-Benz,Diesel,First,Automatic,2019,32000.0,4923.076923076923
8,750000.0,Maruti Suzuki,Diesel,First,Manual,2017,62000.0,7294.117647058823
11,740000.0,Skoda,Petrol,Second,Automatic,2014,116000.0,10086.95652173913
10,449000.0,Ford,Petrol,Second,Automatic,2015,55000.0,5238.0952380952385
8,2099000.0,Toyota,Diesel,Second,Automatic,2017,69000.0,8117.64705882353
9,649999.0,Volkswagen,Diesel,Second,Automatic,2016,110000.0,11578.947368421053
11,525000.0,Honda,Petrol,First,Automatic,2014,75000.0,6521.739130434783
10,450000.0,Honda,Petrol,First,Manual,2015,38000.0,3619.0476190476193
12,1629000.0,Mercedes-Benz,Diesel,Second,Automatic,2013,83000.0,6640.0
6,575000.0,Volkswagen,Petrol,First,Manual,2019,68000.0,10461.538461538461
6,3975000.0,Bmw,Diesel,Second,Automatic,2019,25000.0,3846.153846153846
6,1055000.0,Maruti Suzuki,Petrol,Second,Automatic,2019,15000.0,2307.6923076923076
2,950000.0,Hyundai,Petrol,Second,Automatic,2023,11800.0,4720.0
16,155000.0,Maruti Suzuki,Petrol,Second,Manual,2009,85000.0,5151.515151515152
9,750000.0,Mahindra,Diesel,First,Automatic,2016,87000.0,9157.894736842105
13,1600000.0,Land Rover,Diesel,Second,Manual,2012,89000.0,6592.592592592592
13,265000.0,Honda,Petrol,Second,Manual,2012,70000.0,5185.185185185185
14,195000.0,Maruti Suzuki,Petrol,Second,Manual,2011,45000.0,3103.448275862069
10,310000.0,Maruti Suzuki,Petrol,First,Manual,2015,38482.0,3664.9523809523807
9,1050000.0,Hyundai,Diesel,Second,Automatic,2016,68000.0,7157.894736842105
9,460000.0,Maruti Suzuki,Petrol,Second,Automatic,2016,65000.0,6842.105263157895
10,545000.0,Volkswagen,Diesel,First,Automatic,2015,74000.0,7047.619047619048
9,390000.0,Maruti Suzuki,Diesel,Second,Manual,2016,83214.0,8759.368421052632
8,1575000.0,Toyota,Diesel,First,Manual,2017,158000.0,18588.235294117647
8,775000.0,Maruti Suzuki,Diesel,First,Manual,2017,108000.0,12705.882352941177
10,205000.0,Maruti Suzuki,Petrol,Second,Manual,2015,91000.0,8666.666666666666
15,225000.0,Maruti Suzuki,Petrol,First,Manual,2010,65000.0,4193.548387096775
4,3890000.0,Toyota,Diesel,First,Automatic,2021,77000.0,17111.11111111111
9,545000.0,Maruti Suzuki,Diesel,Second,Manual,2016,80000.0,8421.052631578947
11,1545000.0,Mercedes-Benz,Diesel,Second,Automatic,2014,87000.0,7565.217391304348
7,2290000.0,Toyota,Diesel,Second,Manual,2018,87000.0,11600.0
20,390000.0,Maruti Suzuki,Diesel,Second,Automatic,2005,10000.0,487.8048780487805
11,525000.0,Honda,Petrol,Second,Manual,2014,68700.0,5973.913043478261
10,990000.0,Toyota,Diesel,Second,Manual,2015,220000.0,20952.380952380954
13,285000.0,Hyundai,Petrol,Second,Automatic,2012,53000.0,3925.925925925926
11,360000.0,Volkswagen,Petrol,Second,Manual,2014,41500.0,3608.695652173913
10,1598000.0,Toyota,Diesel,First,Automatic,2015,125000.0,11904.761904761905
4,1699000.0,Tata,Diesel,First,Automatic,2021,50000.0,11111.111111111111
4,1333333.0,Hyundai,Petrol,First,Automatic,2021,67777.0,15061.555555555555
18,148000.0,Mahindra,Diesel,Second,Manual,2007,170000.0,9189.18918918919
14,920000.0,Bmw,Diesel,First,Automatic,2011,85000.0,5862.068965517241
